a,b,c,d
4.218168942626400053e+01,5.394012938931100365e+01,5.345400848184636544e+01,1.202722523481498058e+02
2.270914004147993808e+02,1.419795551880277742e+02,1.894212863771231810e+02,1.165955132956063238e+02
3.923197174880875764e+02,6.454084875337910034e+02,3.667658934477910861e+02,6.935025457422210593e+02
3.738004051974524486e+02,3.962766187559826108e+02,1.162987729343402492e+02,2.383898852677184550e+02
8.765794313662874515e+01,1.936064770136783153e+01,4.886373339809267691e+01,1.353887649014167494e+02
3.234951177227400194e+02,3.061970712794406495e+02,2.963298866938952187e+02,2.535293679379263665e+02
1.297882577769925945e+02,-3.172739278577534350e+01,1.255917629375269797e+02,-2.252200099810549716e+01
1.474879095588561086e+03,1.684567938424255544e+03,1.873696059929880903e+03,1.256011109872104271e+03
3.648910462451611352e+02,5.658432575035332093e+02,3.946869446630880702e+02,7.105494872947132308e+02
4.359754228508775213e+02,2.978309359401504253e+02,2.648312822544233427e+02,4.030499281507860019e+02
4.115025935248099813e+02,2.940705871915141643e+02,4.180660518719679430e+02,1.385329762137653802e+02
2.045261127047003527e+02,2.220645811250215615e+02,1.458616786526264661e+02,1.621245899813784774e+02
1.253289069805896133e+03,1.198562746109009595e+03,1.198562746109009595e+03,1.259301589303175206e+03
1.057280130842023524e+01,1.280703452114228185e+02,2.558366161277420048e+01,6.909866333295460095e+01
5.370229222943861487e+02,3.049182305417022576e+02,3.438955480579953132e+02,4.561246258794796518e+02
3.934874446646734327e+02,5.329752166790739238e+02,2.998407267127652744e+02,4.026001126853429355e+02
1.743861012457866480e+02,5.531170868777303440e+01,1.749807276417508035e+02,2.429504322053758756e+02
1.641560669201410576e+02,1.933216983327695004e+02,2.024278100023475986e+02,2.315934414149760130e+02
1.048519032100519439e+02,1.048519032100519439e+02,1.161515581155801158e+02,1.161515581155801158e+02
3.223391958178280220e+03,2.208264251964332743e+03,5.033198822895508783e+03,4.195337046605225623e+03
1.533756063491912869e+02,2.177479828713213124e+02,2.069973507471707137e+02,2.432048214135804471e+02
5.724347702542693384e+01,4.843729535500042260e+01,5.723819284234190263e+01,5.567667879727561342e+01
6.938688572823440381e+02,7.322962457937957197e+02,1.684880658817921585e+03,8.375840777352366331e+02
2.016238915531141060e+02,1.811448636223815072e+02,1.346480658604524194e+02,2.106248467065743171e+02
2.132171673261940441e+02,2.576847110128873624e+02,1.772008961435784045e+02,5.322275745954459580e+01
1.045696961222420924e+02,1.970255668149105759e+02,1.715553297571962617e+02,2.344742633810047039e+02
6.455460969789247656e+02,4.117041372841450766e+02,7.660349373646105278e+02,4.415265989630208878e+02
1.826705362156337742e+02,1.478001988332495955e+02,1.785877742322158213e+02,1.388772898309012476e+02
3.666675868734638470e+02,3.679745950915065009e+02,3.865448201712088121e+02,3.878518283892514660e+02
1.709037180012987278e+02,3.898414853487774963e+02,3.428123972808751887e+02,3.412665398287078489e+00
8.493389597395439523e+02,6.101505099173616600e+02,8.868154636894314535e+02,7.703676388263689887e+02
8.147896708553946610e+02,8.558970787375766349e+02,1.287145369931114374e+03,8.297713276721823377e+02
1.581201906423815444e+02,2.289273437764456389e+02,2.691648943100781253e+02,2.676902152490639537e+02
9.565944722205526887e+02,1.040783465137409394e+03,5.687310695848317437e+02,1.082750596766901481e+03
7.681145965311517330e+02,5.009484501247781623e+02,1.057374848075892032e+03,7.902087016695186321e+02
1.321952871212893683e+02,2.902203258639227101e+02,3.418963536007844937e+02,8.733809877234435248e+01
4.861709058536431627e+01,1.822833082040021395e+02,1.515174030701950869e+02,1.147228024365569752e+02
1.175626133014884829e+02,1.113241546908074611e+02,3.924379097907389280e+01,1.614372467185017115e+02
1.066703093929494770e+02,1.105323369907862059e+02,2.906024026375511085e+02,1.793288117826296002e+02
8.011066303994462032e+02,6.954961468360569370e+02,8.397280469497032982e+02,7.196482618809523046e+02
9.973586164972367669e+02,9.277133101889896807e+02,1.226651871304162341e+03,8.756074368539989337e+02
1.685294857187732532e+03,1.867703602433821288e+03,1.861213175983140900e+03,1.704800577014275859e+03
7.306462502653253068e+02,6.087231120619264857e+02,1.311548903889426356e+03,9.656120584897363415e+02
4.320026242646647461e+02,3.656411364152536407e+02,3.116025532568156677e+02,4.034775045368364204e+02
7.443479622317769326e+02,6.409615890395510860e+02,7.111710736518598424e+02,4.353891545964812053e+02
1.891823901633296146e+02,1.621909400771361902e+02,2.262711223917271468e+02,1.407496746375210819e+02
1.243185545955514499e+03,1.156545452881713345e+03,1.331333926144301358e+03,1.603513352297305801e+03
2.463343061656463249e+02,2.188158890920652482e+02,2.460324491977542607e+02,1.846707457496673612e+02
5.437175163084605174e+02,5.152292576196184655e+02,5.104954709182366059e+02,8.170455210829254611e+02
3.876377032829716427e+02,2.738775218049760838e+02,3.918135248177941889e+02,2.348338816107546450e+02
1.880759409822431678e+02,6.006527808781366673e+01,2.058644002099615591e+02,1.887807055994194627e+02
5.962386989723090380e+01,3.395106232357791498e+01,7.383162260526557930e+01,9.358255026242181884e+01
1.246477434605296253e+02,1.791848768742256084e+02,2.309004798822342650e+02,2.376000772386274775e+02
2.410978344868942713e+03,2.352391240999487763e+03,2.294841253031282577e+03,2.264801476595936947e+03
2.068402103448180469e+02,2.762983002061022830e+02,2.275081058627852428e+02,3.954479353236764609e+02
3.559359973846368774e+01,1.944203727210844477e+02,8.398849785326157757e+01,1.666209198892487109e+02
5.536227974780733518e+01,3.778634600985408554e+01,3.907763272687955691e+01,7.275007634666187073e+01
4.545897480641283437e+02,6.287536311884352926e+02,9.342331919290991209e+02,9.213094130120521186e+02
8.807639385279489375e+01,1.556733759612150720e+02,8.600190828759131989e+01,1.460323391246014637e+02
9.136502950613610210e+02,8.023319393992400137e+02,6.560318918977008025e+02,9.182836838905769810e+02
1.060745140922037848e+02,1.585954005418064980e+02,1.661648787880633904e+02,4.364290199228507561e+01
1.396286142316573660e+02,8.374693849898028475e+01,5.387917047298080320e+01,4.528625573303110485e+01
3.127457566725991001e+02,2.791924233249195026e+02,2.918371462417281350e+02,3.081990808059342157e+02
3.690072535693465738e+02,3.005955758994157350e+02,2.762401287333826758e+02,2.161152634418626519e+02
1.265959184690109112e+02,1.407289128561267830e+02,1.930285199558238958e+02,1.080417791424749225e+02
9.076294143357126813e+02,8.509847275591519065e+02,7.952491194383953825e+02,3.918430345339010046e+02
8.741996862971775499e+02,4.319524333322009397e+02,9.200461891839006512e+02,9.200461891839006512e+02
8.193715511777327265e+01,1.174945402721684360e+02,1.161355046093655119e+02,2.431328899524336862e+02
4.799210842711494251e+02,3.459684709305788033e+02,1.022163979362724007e+02,1.607056114050851363e+02
1.567011841781294947e+02,1.876213868959519289e+02,2.182685595279530730e+02,2.622680424197868660e+02
1.387428225297318477e+03,1.999766099551556408e+03,1.440293957628903854e+03,1.603486998724708883e+03
1.667272819164698149e+03,1.934967357467950706e+03,1.953675517957489774e+03,2.267601244245689486e+03
3.676583601618949615e+02,1.506592559260749795e+03,1.223954566643144517e+03,9.513935278334436134e+02
5.343254420051857778e+01,7.216801208056349992e+01,-2.604276654967459592e+01,5.263912264398973662e+01
2.051165949298577971e+02,1.685759990771862249e+02,3.080765596317127688e+02,2.777994615935566003e+02
1.433932480126237579e+03,1.089275660787526476e+03,1.397022112199140111e+03,1.052365292860429463e+03
6.193736807826668667e+01,-3.992272280394844941e+00,9.638768128838597704e+01,7.129884871380589573e+01
2.137784287463089754e+02,3.067532249881571715e+02,4.023727350628931276e+02,2.422512770233378774e+02
7.384235738053077114e+01,1.054427399628867761e+02,1.030214886163368391e+02,1.097413154379953966e+02
1.272073710199109371e+02,8.635228235105473971e+01,2.927315219999559872e+02,1.098905128400790687e+02
9.417775963941438704e+02,9.589250082283339225e+02,1.454368805809564492e+03,1.456226793856844552e+03
1.085192041378536715e+03,1.125494752523938132e+03,1.352680885758351224e+03,1.233278946169252777e+03
6.955805774851984324e+01,6.767964600996600666e+01,1.262101836730328444e+02,3.397048686085144453e+01
3.319928365072522070e+02,3.927782707017831854e+02,3.478380337882509821e+02,3.536751489433125357e+02
3.306654182265689542e+03,2.882893408246180570e+03,2.495782065288106878e+03,2.440050818806016650e+03
5.615431438731735625e+02,7.451764187319676012e+02,5.125813811330062890e+02,6.962146559918004414e+02
3.054586580868437409e+02,1.656644837643641779e+02,2.096312535427876185e+02,2.249991483431335269e+02
4.837711076815127740e+02,3.603325160434190479e+02,3.301625499855405792e+02,3.549473507126483014e+02
8.981875802076936566e+01,6.151878254180132899e+01,9.427918681798573175e+01,3.644047561934874579e+01
6.744749881991498341e+02,8.163213899684403714e+02,9.259521577733205504e+02,8.398493933441658328e+02
1.800372302855440694e+02,5.662107538804734475e+01,4.480023105711194376e+01,1.058467175398825475e+02
4.223362978902695772e+02,3.324786947524675043e+02,4.932790260588213869e+02,4.098368605725908651e+02
6.568580441255897995e+02,7.202249030131215477e+02,8.826114954109166320e+02,4.646767392854097807e+02
2.103339020677553322e+02,5.184761703804142599e+02,3.133233131196669206e+02,3.759827303833504288e+02
2.209840441590436910e+02,3.760707460973529237e+02,4.092550403445424081e+02,4.836409020106395928e+02
2.914077724883205747e+02,2.337134830634952891e+02,2.779892783050609069e+02,2.885374327591581505e+02
8.029995788867250894e+02,6.283039456390405348e+02,8.631319886539879462e+02,9.211972848993806338e+02
1.374640900614349164e+02,2.466262185336167931e+02,1.036680002873182957e+03,1.034545337830438029e+03
1.521525121910388634e+03,2.044289114385224366e+03,2.337277252293453785e+03,2.111136878859984790e+03
1.046762470987561642e+02,1.403519884827433657e+02,1.569011837755651300e+02,2.762916153450618708e+02
2.164886566406692339e+02,2.175664934875458414e+02,2.350905357347022573e+02,2.350905357347022289e+02
3.456111950990792820e+02,2.141451841848213746e+02,3.942438914042626834e+02,3.696823752600066655e+02
2.724707304551795772e+01,3.926750317752915009e+01,3.596199374694091944e+01,2.616094170089146687e+01
1.410592543204254298e+03,1.371538724974025399e+03,9.852133679596422553e+02,1.593137745785688367e+03
1.818509290143639134e+02,2.373352262828724690e+02,2.522265513584057928e+01,2.164312468444102535e+02
3.287995026377181489e+02,3.358964041411237531e+02,2.463347375611385530e+02,2.392378360577329488e+02
3.038390772267714965e+03,1.986668106934468824e+03,1.695045205044912791e+03,1.404648670445160178e+03
3.670824947787961719e+03,3.827477836365630537e+03,3.735175854111555964e+03,4.172521231244752016e+03
4.335219903441943075e+02,5.125638335917943778e+02,4.434076876446544588e+02,7.197423500661370781e+02
1.643140766065795560e+03,3.237847496844011857e+03,3.330782866093252778e+03,2.554702585171472947e+03
4.793075325334283576e+01,8.437509657029660559e+01,7.405734695547305080e+01,6.596817565730894728e+01
7.581094101311040276e+02,1.050891298153852631e+03,7.145192410912569585e+02,9.983353092303558469e+02
2.083496850959338644e+02,2.427707553797240507e+02,1.176862482521273137e+02,1.138577457330243021e+02
5.210276697027381942e+02,6.292724346802790478e+02,5.139286821030008241e+02,6.241261155943661834e+02
1.717156642272277622e+02,3.474955621009185052e+02,1.175732976205897273e+02,1.806867239495537660e+02
3.156089788458669432e+02,2.562725098732789206e+02,7.605794215358974952e+01,1.468834616926766898e+02
8.820037825958054327e+02,7.485282142947201010e+02,1.281960973461110143e+03,9.292022655275100078e+02
1.796660626789806884e+03,1.638515059262799468e+03,1.913588983536813657e+03,1.200292851350055571e+03
7.125911192492699229e+02,4.977351248508914523e+02,1.015280868736687836e+02,4.637117379185863228e+02
6.884451057183914600e+02,1.305919723577427931e+03,8.516390919017480883e+02,7.021723234068930424e+02
8.540346023310885357e+02,1.080352372503588185e+03,1.549620899675652481e+03,2.299775515720852582e+03
1.191060405790305765e+02,1.003103196397146633e+02,9.545251380101836958e+01,1.055874051809321799e+02
6.770267958011817200e+02,9.856577409448907474e+02,1.130883480146866987e+03,1.321907798223451209e+03
5.190041186947566985e+02,3.969081782088480281e+02,3.683250334560694341e+02,4.347216486721307547e+02
1.546987926573839616e+02,1.720162393352320009e+02,1.702708318659522035e+02,2.416462694954943800e+02
1.234423098938354997e+02,3.692170308144686146e+02,1.816678649774092662e+02,1.899241755577514255e+02
1.804505509047362466e+02,1.574110343927028737e+02,1.598704332254994256e+02,1.481079629338571806e+02
2.386840677064830913e+02,2.386840677064830913e+02,2.386840677064830913e+02,2.511531407099901401e+02
7.803138513612571842e+03,6.840242897923741111e+03,5.897211523451900575e+03,6.881267433773932680e+03
8.408777125030991328e+02,7.748698513162382824e+02,1.036756965747117647e+03,9.696269788802168250e+02
4.964937519522786857e+01,1.250404426227511010e+02,3.552917818056674264e+02,0.000000000000000000e+00
1.371274990805084713e+02,1.334312347916603585e+02,1.905980694594426268e+02,2.257068143688460964e+02
1.622729884031050460e+03,6.149554539517326930e+02,3.257430608305388091e+02,9.326309982477957874e+02
1.284040124863871597e+03,1.209425278849131928e+03,1.385093405175966154e+03,1.335418977350235309e+03
3.983067584518291824e+02,9.395032982971188176e+02,7.744496470145847979e+02,3.608986306691085701e+02
6.099092833799620905e+01,8.168527063744318184e+01,8.135182965040328895e+01,6.266307729550575090e+01
1.508225288158697879e+02,1.036233397705611168e+02,1.025187381979358463e+02,3.867538122515682062e+02
9.706922845898708374e+02,9.706922845898708374e+02,1.655799631503962246e+03,1.655799631503962246e+03
9.366127487045024509e+02,1.202540348366732132e+03,7.650442806249641308e+02,1.539760218452195431e+03
1.205316577805989709e+03,1.205316577805989709e+03,1.135976305095138287e+03,1.135976305095138287e+03
5.467501176100040539e+02,5.897184388443386069e+02,5.071022804100589383e+02,4.964408751604437384e+02
1.847650433233893636e+02,2.592408805467661068e+02,1.361290997378285113e+02,3.224490745705014092e+02
2.215832649156405978e+02,8.121166138479760548e+02,7.212185950207167480e+02,6.105279059650508771e+02
7.712381016960716806e+01,1.071113648822720847e+02,7.026166018493694310e+01,7.690478956354746742e+01
5.852816714872294597e+02,3.945502188915652368e+02,5.809657418250101273e+02,4.786926706924372752e+02
1.576186069793865556e+02,3.007916698198012284e+01,3.570983408502933685e+02,1.804513229479470340e+02
9.075171308077437970e+01,1.140719481288543591e+02,-5.323469169561461101e-01,1.020534153066916048e+02
3.932702333551877132e+02,5.093007103071576012e+02,4.050623368515862808e+02,5.190471479424244308e+02
9.028295587034367600e+02,7.760547038408496974e+02,7.851573291551069360e+02,7.515052485692228856e+02
9.907717350064449420e+02,1.292527929976530231e+03,1.367046509938367308e+03,1.361104028402859285e+03
1.182616223490458225e+02,1.035228120679444146e+02,2.021260111731458551e+02,2.079402060363266287e+02
6.016247450244541142e+02,6.498484804022406252e+02,5.716259820741335034e+02,4.586630210731051420e+02
6.491575578978257965e+01,1.206641303241397765e+02,8.978265368809582014e+01,1.605655365937357999e+02
5.949602338894493414e+02,7.282391087766835653e+02,2.523798250518611326e+02,5.703406904294175774e+02
1.728794715687123471e+02,1.259094339745920195e+02,3.651188711040894219e+01,8.156267129838489893e+01
1.519150706595173915e+03,1.187168205095091253e+03,1.141771439118088210e+03,2.169550265092285827e+03
1.375586856996860888e+03,1.720644650791131653e+03,1.463339493724542081e+03,1.493017035348515719e+03
5.540573582458000601e+01,-2.530104488450657243e+02,1.374482685867571661e+02,1.477767157006904881e+02
5.611070593293189859e+02,4.593880108824751574e+02,7.806159610675930480e+02,7.695273175504437404e+02
