a,b,c,d
6.966176957256897140e+01,7.044727009177327659e+01,7.777586681636609001e+01,6.935991525204316588e+01
4.783631555389423085e+00,8.448317539293299205e+00,6.105660363228645693e+00,2.041079513630623410e+01
5.521383136442983641e+01,4.342992787978138836e+01,4.828232619013907367e+01,4.456217085569747383e+01
3.691171767946231341e+01,5.368350610910169962e+01,3.486235319910934294e+01,6.365493798358687627e+01
5.259687354470141685e+01,5.947661656012268594e+01,2.782304756348117181e+01,6.698701515371655546e+01
2.377356829509781733e+01,6.376667873082585203e+00,9.275821058955195042e+00,2.339903958876669066e+01
4.553444800517844726e+01,2.759771015326771604e+01,4.189464994289464528e+01,3.906610896540705369e+01
3.860142345086810423e+01,-7.491345119726040558e+00,3.120074315750095906e+01,-4.977707078514433725e+00
7.537085840423361560e+01,1.115162579132951635e+02,1.110000178048242105e+02,1.119195719939081926e+02
2.828856522058808309e+01,6.174326556275270406e+01,2.848229440698296955e+01,5.909924726575970055e+01
4.517803154271847887e+01,4.028506316716351421e+01,3.160910995339056839e+01,3.492024434520315168e+01
7.918621762121834706e+01,6.815368756593571220e+01,8.489627666783144377e+01,2.108777875771177079e+01
2.110225959623816294e+01,2.603319521321295227e+01,2.441542296690055025e+01,2.550571635768518419e+01
8.357397453025924960e+01,7.718665921189199253e+01,7.718665921189199253e+01,8.455154382830298232e+01
3.798322037878388180e+00,2.104553672883872650e+01,6.007508418222058388e+00,1.653741679986544710e+01
9.366213739204926014e+01,6.042607519615003753e+01,5.662243308902695560e+01,5.191606226160632787e+01
8.108552039336049688e+01,6.775071600412451289e+01,7.427637760250073029e+01,7.578384504270972855e+01
3.726767042368238947e+01,8.745210277134123800e+00,3.471515497246876691e+01,4.639606724053634679e+01
3.243219048493081402e+01,3.559607372271698011e+01,4.095894113850087592e+01,4.166243481748274746e+01
3.855287722169586573e+01,3.855287722169586573e+01,3.165653300575905504e+01,3.165653300575905504e+01
2.080988298400774852e+02,1.357069973025227227e+02,2.296975281081436719e+02,2.076980464103279473e+02
2.078142708460933363e+01,3.186065511498854619e+01,3.027552304065090283e+01,2.852547553872572905e+01
1.898574337016502511e+01,8.824055600714704184e+00,2.225279576716354413e+01,1.565126951929387467e+01
7.633588552419223561e+01,6.668475711216186141e+01,1.578022240235266054e+02,8.867936251091215638e+01
3.494649394582435065e+01,2.269005879831031081e+01,2.860251088269185971e+01,3.704188731838046778e+01
7.006703217249838644e+01,7.132791731025146476e+01,7.643256683527290818e+01,2.784514444674845635e+01
1.792073769235857128e+01,1.961294836259132879e+01,2.385730673472365027e+01,3.152869795634492078e+01
1.326802854192811196e+02,7.445095540267496403e+01,9.674307687142668044e+01,9.754775161743570777e+01
2.248550478414319898e+01,1.995870599919346944e+01,2.407202336986404134e+01,1.432014252551975630e+01
4.557755419290882060e+01,4.519215855077514732e+01,4.614776924044685558e+01,4.613240755674365090e+01
8.905516080151897995e+01,1.260092080627969438e+02,5.949256111594490193e+01,6.852495944642562620e-01
9.722451459175353250e+01,8.615178678174336824e+01,1.176694178744523498e+02,1.433075087791464739e+02
1.351897659168180326e+02,1.250118774015900840e+02,1.263181623470952246e+02,1.264394159107847315e+02
4.208851230050618852e+01,2.624934998986710610e+01,4.807913088661882028e+01,5.272062144796558414e+01
7.158842567931679923e+01,5.744741596718008481e+01,5.105112519714010944e+01,6.953935213179549635e+01
8.685841906963719339e+01,6.831461194334693232e+01,8.471661938924243884e+01,8.415028371240435945e+01
1.713190193256278704e+01,2.775912942028097063e+01,2.865581432757338476e+01,1.788244643827583502e+01
6.181255435120421637e+00,2.258195903840426766e+01,2.217335503204337144e+01,1.688086253708145179e+01
1.479417864723514597e+01,1.314898970397352329e+01,7.409186450201881158e+00,2.041258722614917431e+01
1.348811326189201765e+01,1.239872353285623774e+01,2.189203455105738527e+01,1.580567082985266403e+01
8.045942889817860078e+01,9.490704964226509333e+01,8.114181743149438830e+01,9.166216133517042408e+01
5.028214280526849222e+01,6.205209168035255374e+01,7.831248154100015313e+01,7.454888191458289270e+01
2.262401086889906310e+02,1.905362511656956315e+02,2.266780364002749479e+02,2.025890458140960391e+02
7.726108509157555204e+01,7.045498021427633262e+01,1.059272098493158580e+02,8.971374126818889749e+01
6.113885255803039342e+01,6.054593365270248739e+01,6.224738786551241532e+01,6.797689746640321573e+01
1.353822264430498308e+02,1.593149309329288599e+02,1.326640502212053718e+02,7.363806620751012133e+01
4.956058991765780775e+01,3.206897590296958356e+01,4.183613231094240348e+01,4.484329278002224584e+01
1.093670874423898738e+02,1.038682648991674569e+02,1.052362062584612659e+02,1.313858233489443421e+02
3.687187344647071541e+01,3.946029099266056761e+01,5.714161685486836717e+01,3.439024512083447860e+01
7.543619729588982636e+01,7.468563649559958151e+01,7.157344015084822786e+01,8.752317116546373654e+01
3.395026689862964275e+01,2.990936785524486652e+01,3.983397995541768211e+01,2.101949686378343074e+01
4.184420796103958651e+01,8.834566142485055451e+00,3.554427382512086808e+01,4.052945928764563632e+01
1.927233737237467892e+01,7.187601790551434888e+00,2.541768412275765598e+01,2.551542437784165429e+01
3.513423694329728875e+01,5.174865890508212374e+01,4.457823929005084551e+01,5.922142455836580410e+01
2.127522863001208009e+02,2.157257990643201424e+02,1.871271788873854973e+02,1.960743154537110513e+02
3.152390698836253335e+01,5.398077609975329949e+01,3.771620686961698254e+01,5.791500230114560566e+01
1.172319064116779330e+01,2.778606005795291978e+01,2.035818977661665841e+01,2.159639585614574031e+01
9.234158652665264810e+00,1.117642118848606003e+01,6.471777447349380985e+00,2.174311180194906967e+01
7.940784274155080880e+01,9.043280184792911314e+01,1.249706302846975632e+02,1.052667364463751056e+02
3.182290364366978253e+01,2.771733329499598852e+01,1.206946389441176315e+01,1.565304737442089689e+01
6.743333166586225502e+01,6.552591678527385000e+01,4.917187276179362243e+01,6.145199493332427210e+01
1.032444732489883954e+01,1.375540283979027123e+01,2.298085423386611836e+01,1.312018101911667145e+01
1.911943244029481548e+01,2.087378530323626435e+01,1.458640848786242294e+01,1.066403275187380117e+01
4.461942919519318451e+01,3.940451014666700758e+01,4.446972022765643828e+01,3.842190826839603801e+01
4.367434879747423082e+01,4.590111850301981633e+01,3.620529154286575135e+01,4.231043724361133229e+01
2.426549280643637729e+01,2.695734493184583158e+01,3.493444058591155965e+01,1.904714067448745141e+01
9.598891119908488179e+01,1.256348408092395630e+02,1.138334722274870785e+02,8.633575902850941475e+01
1.309829766281428078e+02,5.981984670168549201e+01,1.459325791905334597e+02,1.459325791905334597e+02
1.384229010486776978e+01,3.180864412830733556e+01,2.894658160343875863e+01,2.963520398425935198e+01
7.039231517496546076e+01,5.734599946312980734e+01,2.129277526458537295e+01,4.500448820939882921e+01
2.818236162974373826e+01,3.049446710550813222e+01,3.215345618761443802e+01,2.463482811029470554e+01
1.645757033145826540e+02,1.792423577984079657e+02,1.336198419222489520e+02,1.297100158317527985e+02
1.879567973252119941e+02,1.870283900830810921e+02,1.518134363686644122e+02,1.822489593192967163e+02
3.863553034236522166e+01,9.603000885127734421e+01,8.289342239683465152e+01,8.754305293006493116e+01
9.886793309001607355e+00,1.433373339110714717e+01,-3.349864948782012242e+00,8.933259271430506132e+00
4.531700400796854922e+01,4.839661609573994383e+01,6.374185559716118377e+01,4.531325715833784074e+01
1.529367501434482506e+02,8.849211846753692612e+01,1.303044562065564378e+02,8.054229212929527648e+01
1.154559138411951480e+01,-8.016323435941146158e-01,1.787500974676484589e+01,3.715267585414910201e+01
4.338793751654084474e+01,3.964567614193173029e+01,4.505392778592731418e+01,3.133935238789688427e+01
7.610363415891252536e+00,1.977748482748572911e+01,1.317771119379285949e+01,1.181699705499719855e+01
2.282880958291135798e+01,1.190686232508793019e+01,4.058831126382798260e+01,1.608413464791409098e+01
1.393099736813386755e+02,9.562767729550705553e+01,1.142306182805881747e+02,8.196599948613922493e+01
1.115452013269967324e+02,9.788740890444874765e+01,1.111945487827258319e+02,1.060649729118323279e+02
1.841100641437533270e+01,1.746003188732822409e+01,1.354439246959505638e+01,1.975804785390888085e+01
7.602644052705815625e+01,9.153130568480501950e+01,1.072245882511445529e+02,8.831299169460574205e+01
2.116336935646023392e+02,1.899176064214670419e+02,2.056017064418869609e+02,2.170275833569951942e+02
6.932811518371408965e+01,6.676579679909666254e+01,7.099634862755439713e+01,6.954204107651143829e+01
7.250842119055016610e+01,3.161604209271811072e+01,5.889756499478753682e+01,5.356531511553725977e+01
8.798843144592355259e+01,6.195519708922354596e+01,6.158954256607571409e+01,8.822433922810665763e+01
1.984391861911445787e+01,1.615824667911754275e+01,1.936111173422855813e+01,7.993292002209169134e+00
6.407161297618006301e+01,8.688473297863741607e+01,9.354633144485802632e+01,7.076047437966332154e+01
3.549603800184891611e+01,1.353038768560514526e+01,1.387575932543563439e+01,1.897898289803335103e+01
5.070154248161922794e+01,4.209714846722009440e+01,4.928555217639176789e+01,5.427462188506600427e+01
1.082310474247030641e+02,1.002310004964011085e+02,1.114595446898151749e+02,9.618578145877803820e+01
4.172901841622000063e+01,7.442776128163595217e+01,5.961248465121358464e+01,4.909289407846080167e+01
2.596303450804840196e+01,4.822958960652135829e+01,5.445064481922824484e+01,5.588199994230777179e+01
5.883634859443761655e+01,6.382439587006786752e+01,5.616443793311087518e+01,7.041919331604125887e+01
1.010578851965240403e+02,7.915055584641193320e+01,9.472504212882472530e+01,9.843210364282541036e+01
2.464468659165193287e+01,5.393004142670570644e+01,7.965760844509195238e+01,7.828020114089662229e+01
1.601870054557356298e+02,2.252823256894083102e+02,1.848011828939248176e+02,2.171881902688380706e+02
1.510807057332600678e+01,1.911176108939578455e+01,2.623524187856296308e+01,3.586477100573502241e+01
1.853637211222968162e+01,1.726879865484674781e+01,1.628251612216946853e+01,1.628251612216946853e+01
6.149362259030750977e+01,2.093761018179933231e+01,5.168376473916021041e+01,4.560622887026258354e+01
1.750392335415893186e+01,1.383212967152961248e+01,1.210883854318751141e+01,1.224898414338078290e+01
1.337251050163060597e+02,1.269882199701668242e+02,1.406109360307376335e+02,2.786515476130226716e+02
3.179897874111289369e+01,3.354347685062709417e+01,6.931367765533956948e+00,3.346282549837214049e+01
4.166181752404930450e+01,4.249978592397736321e+01,3.157885678330771029e+01,3.001857912316594934e+01
2.544764707572426232e+02,2.084261575882624982e+02,1.710395038188913759e+02,1.852982579558527902e+02
3.100209994900682773e+02,3.096652985561289597e+02,3.320670125235401997e+02,3.212012776021466607e+02
8.340760926013940946e+01,8.787132525517876047e+01,7.302699159113278427e+01,9.274324738700296678e+01
2.090785591662162233e+02,2.680940910030123518e+02,2.899044415345870220e+02,2.709529485922935237e+02
1.590095473726832509e+01,2.774115448691122054e+01,2.587663874967643096e+01,2.723471205368941384e+01
1.335323078388136935e+02,1.133835218680915489e+02,8.686592294866750308e+01,1.328693496036090096e+02
4.336651865634004821e+01,3.011089996725570117e+01,1.924872199195089451e+01,1.502564103011291863e+01
6.459219143045112332e+01,4.912701548064274704e+01,4.360826030919106699e+01,6.531778120013973421e+01
4.268098066134616886e+01,7.210360488612215590e+01,1.873666463674720717e+01,5.001463864221825872e+01
5.717734003348051885e+01,4.005663852727533936e+01,9.114391495029478207e+00,3.626371600100919323e+01
1.151417949799377283e+02,1.022467555125670060e+02,1.169650586082521784e+02,9.725256433948108281e+01
2.391304706625261360e+02,2.205407543101597980e+02,2.514936512617998687e+02,1.997300555252373897e+02
1.002502441748020772e+02,7.719664480167561749e+01,1.530627629457970329e+01,7.830323433015666978e+01
5.592048866767604665e+01,9.899919404761210728e+01,7.922017236925114503e+01,5.930312726102842191e+01
1.507581807689506661e+02,1.127415908541468355e+02,1.374087078839808669e+02,1.854224059845049339e+02
2.141884143182800671e+01,1.619866076845621805e+01,1.595866797982382579e+01,2.012157814712374915e+01
9.648084443402379407e+01,9.666307096498593410e+01,1.301995890341853226e+02,1.422153467518512286e+02
9.039774611357626100e+01,6.969019613122581802e+01,6.217784986103542622e+01,6.775466331730103775e+01
2.831555192222626260e+01,2.660845976864892037e+01,2.709792015319118974e+01,3.096720568802325957e+01
2.723167828842653293e+01,2.956175639914795639e+01,2.975358666875003522e+01,2.506401708990797772e+01
5.930679572535346722e+01,2.571119517741279381e+01,3.973677590525041126e+01,4.252043150905471691e+01
2.497396397837334803e+01,2.497396397837334803e+01,2.497396397837334092e+01,2.566829371185127684e+01
4.517897662884812462e+02,4.317400883808246590e+02,4.349817402511395699e+02,4.570819828187902658e+02
6.945876906330852307e+01,7.054576435233882137e+01,7.702031767247744654e+01,7.320895922842494485e+01
2.587148567284163292e+01,4.041706114632181368e+01,7.852492402344019240e+01,0.000000000000000000e+00
2.867677573928435564e+01,2.980748490765266467e+01,3.371757458116734796e+01,3.657684696184233530e+01
1.111472600339596823e+02,6.228392575344182802e+01,4.665075169228358476e+01,7.624747771556307896e+01
1.192387793780767140e+02,1.236815557214148384e+02,1.181501261983869711e+02,1.179584118166410747e+02
8.556727633835535585e+01,1.413704893782122554e+02,8.153733898601058172e+01,9.509591156019482128e+01
2.003009973224843776e+01,2.546924832480283740e+01,2.535456301624779485e+01,1.707851196170500074e+01
4.547096456717210344e+01,1.354257604011497484e+01,1.403192919096459867e+01,4.267520543482787332e+01
1.209003344546216141e+02,1.209003344546216141e+02,1.304149453118241695e+02,1.304149453118241695e+02
9.843330617287838891e+01,9.593947401824890164e+01,7.800987380550407124e+01,9.813523781101424959e+01
7.321111922311720832e+01,7.321111922311720832e+01,6.974262328869951943e+01,6.974262328869950522e+01
5.238664415839697597e+01,6.808198149670471366e+01,7.491605085084924553e+01,6.978065052643415811e+01
1.831634292221657034e+01,3.153690433230117307e+01,1.646611631105223239e+01,4.370477294200286167e+01
4.059246231841159158e+01,1.315473381516902123e+02,9.917499749585600455e+01,1.517504524993398149e+02
1.984653494865929702e+01,2.366442438910797108e+01,1.995253690630382692e+01,3.240869127318563159e+01
7.711774351242333125e+01,6.475127538002342931e+01,8.214617097710944904e+01,7.337827457828379352e+01
4.632262671679277588e+01,8.653133155758791162e+00,5.541274737860580046e+01,3.551472950887692548e+01
2.426245370661545664e+01,3.224512198724565337e+01,-9.426945307187128975e-02,2.937854187889095670e+01
3.657607477553510478e+01,4.777778298113354083e+01,3.607497928048264413e+01,4.755037527657736973e+01
5.351635792454700891e+01,5.001636989806254974e+01,5.080824861954516081e+01,4.267732287782403944e+01
8.987534730431673324e+01,1.297890326566118233e+02,1.175999908715409390e+02,9.891130524041570027e+01
2.410609409749464760e+01,1.982135292051367870e+01,3.353997340444684028e+01,3.524488222313107144e+01
8.600796445612269281e+01,8.209785077186677427e+01,6.602480612827071127e+01,7.968995971608944728e+01
8.261772178011700163e+00,1.153770483910140321e+01,1.071068518982166218e+01,1.441920445604590206e+01
9.021677211600105295e+01,1.279817369137591356e+02,3.359816824721289663e+01,7.893074717126968665e+01
2.102534301234605252e+01,1.658759463611876583e+01,3.098996984482602635e+00,9.846280508125245134e+00
1.997002482411610913e+02,1.722917201920556636e+02,9.613812640758222017e+01,1.870309537946603200e+02
1.102561148435856779e+02,1.077236715651474981e+02,1.065507528854540595e+02,1.193099901429111753e+02
9.526404446030298345e+00,-3.721347201279438366e+01,3.262686025343244012e+01,3.434177944688063633e+01
